Symbols,Score
NR2C2AP,0.35
NR2E1,0.318
NR2E3,0.313
NR2F1,0.373
NR2F2,0.387
NR2F6,0.361
NR3C1,0.426
NR3C2,0.406
NR4A1,0.384
NR4A2,0.358
NR4A3,0.309
NR5A1,0.367
NR5A2,0.364
NR6A1,0.335
NRAP,0.397
NRARP,0.111
NRAS,0.416
NRBF2,0.414
NRBP1,0.484
NRBP2,0.476
NRCAM,0.335
NRDC,0.42
NRDE2,0.202
NREP,0.403
NRF1,0.431
NRG1,0.376
NRG2,0.408
NRG3,0.297
NRG4,0.431
NRGN,0.382
NRIP1,0.395
NRIP2,0.408
NRIP3,0.22
NRK,0.471
NRL,0.405
NRM,0.38
NRN1,0.198
NRN1L,0.315
NRP1,0.32
NRP2,0.311
NRROS,0.324
NRSN1,0.358
NRSN2,0.344
NRTN,0.333
NRXN1,0.357
NRXN2,0.312
NRXN3,0.3
NSA2,0.31
NSD1,0.422
NSD2,0.431
NSD3,0.452
NSDHL,0.337
NSF,0.423
NSFL1C,0.579
NSG1,0.421
NSG2,0.376
NSL1,0.493
NSMAF,0.407
NSMCE1,0.479
NSMCE2,0.481
NSMCE3,0.436
NSMCE4A,0.443
NSMF,0.399
NSRP1,0.396
NSUN2,0.461
NSUN3,0.32
NSUN4,0.391
NSUN5,0.352
NSUN6,0.326
NSUN7,0.133
NT5C,0.358
NT5C1A,0.382
NT5C1B,0.366
NT5C2,0.43
NT5C3A,0.374
NT5C3B,0.426
NT5DC1,0.147
NT5DC2,0.147
NT5DC3,0.181
NT5DC4,0.147
NT5E,0.362
NT5M,0.325
NTAN1,0.29
NTAQ1,0.445
NTF3,0.349
NTF4,0.317
NTHL1,0.37
NTM,0.333
NTMT1,0.543
NTMT2,0.338
NTN1,0.341
NTN3,0.379
NTN4,0.34
NTN5,0.149
NTNG1,0.362
NTNG2,0.405
NTPCR,0.263
NTRK1,0.395
NTRK2,0.403
NTRK3,0.363
NTS,0.345
NTSR1,0.327
NTSR2,0.239
NUAK1,0.581
NUAK2,0.556
NUB1,0.432
NUBP1,0.534
NUBP2,0.561
NUBPL,0.428
NUCB1,0.437
NUCB2,0.408
NUCKS1,0.387
NUDC,0.507
NUDCD1,0.42
NUDCD2,0.503
NUDCD3,0.488
NUDT1,0.384
NUDT10,0.331
NUDT11,0.289
NUDT12,0.391
NUDT13,0.28
NUDT14,0.418
NUDT15,0.36
NUDT16,0.423
NUDT16L1,0.348
NUDT17,0.315
NUDT18,0.325
NUDT19,0.37
NUDT2,0.37
NUDT21,0.492
NUDT22,0.318
NUDT3,0.292
NUDT4,0.34
NUDT4B,0.24
NUDT5,0.416
NUDT6,0.343
NUDT7,0.382
NUDT8,0.093
NUDT9,0.218
NUF2,0.493
NUFIP1,0.491
NUFIP2,0.46
NUGGC,0.275
NUMA1,0.563
NUMB,0.429
NUMBL,0.411
NUP107,0.47
NUP133,0.438
NUP153,0.471
NUP155,0.35
NUP160,0.419
NUP188,0.242
NUP205,0.397
NUP210,0.334
NUP210L,0.261
NUP214,0.434
NUP35,0.427
NUP37,0.48
NUP42,0.417
NUP43,0.458
NUP50,0.398
NUP54,0.338
NUP58,0.354
NUP62,0.483
NUP62CL,0.308
NUP85,0.461
NUP88,0.348
NUP93,0.366
NUP98,0.443
NUPR1,0.438
NUPR2,0.275
NUS1,0.358
NUSAP1,0.559
NUTF2,0.379
NUTM1,0.367
NVL,0.448
NWD1,0.308
NWD2,0.175
NXF1,0.437
NXF2,0.387
NXF2B,0.387
NXF3,0.4
NXF5,0.386
NXN,0.346
NXNL1,0.206
NXNL2,0.046
NXPE1,0.059
NXPE2,0.204
NXPE3,0.059
NXPE4,0.181
NXPH1,0.178
NXPH2,0.25
NXPH3,0.25
NXPH4,0.262
NXT1,0.429
NXT2,0.4
NYAP1,0.094
NYAP2,0.232
NYNRIN,0.25
NYX,0.169
OARD1,0.225
OAS1,0.434
OAS2,0.447
OAS3,0.467
OASL,0.418
OAT,0.374
OAZ1,0.381
OAZ2,0.385
OAZ3,0.382
OBI1,0.17
OBP2A,0.215
OBP2B,0.209
OBSCN,0.586
OBSL1,0.515
OC90,0.241
OCA2,0.362
OCIAD1,0.36
OCIAD2,0.179
OCLN,0.422
OCM,0.297
OCM2,0.297
OCRL,0.422
OCSTAMP,0.155
ODAD1,0.423
ODAD2,0.306
ODAD3,0.486
ODAD4,0.422
ODAM,0.405
ODAPH,0.23
ODC1,0.416
ODF1,0.426
ODF2,0.642
ODF2L,0.417
ODF4,0.364
ODR4,0.093
OFD1,0.687
OGA,0.335
OGDH,0.394
OGDHL,0.381
OGFOD1,0.433
OGFOD2,0.13
OGFOD3,0.19
OGFR,0.399
OGFRL1,0.156
OGG1,0.334
OGN,0.327
OGT,0.392
OIP5,0.523
OIT3,0.325
OLA1,0.52
OLAH,0.245
OLFM1,0.336
OLFM2,0.394
OLFM3,0.346
OLFM4,0.427
OLFML1,0.059
OLFML2A,0.247
OLFML2B,0.059
OLFML3,0.127
OLIG1,0.401
OLIG2,0.379
OLIG3,0.374
OLR1,0.411
OMA1,0.309
OMD,0.227
OMG,0.211
OMP,0.333
ONECUT1,0.347
ONECUT2,0.403
ONECUT3,0.334
OOEP,0.378
OOSP1,0.059
OOSP2,0.059
OOSP3,0.059
OOSP4A,0.059
OOSP4B,0.059
OPA1,0.379
OPA3,0.263
OPALIN,0.221
OPCML,0.216
OPHN1,0.392
OPLAH,0.344
OPN1LW,0.269
OPN1MW,0.351
OPN1MW2,0.241
OPN1MW3,0.241
OPN1SW,0.265
OPN3,0.247
OPN4,0.254
OPN5,0.242
OPRD1,0.317
OPRK1,0.294
OPRL1,0.32
OPRM1,0.316
OPRPN,0.126
OPTC,0.103
OPTN,0.487
OR10A2,0.226
OR10A3,0.221
OR10A4,0.237
OR10A5,0.221
OR10A6,0.226
OR10A7,0.226
OR10AC1,0.226
OR10AD1,0.226
OR10AG1,0.226
OR10C1,0.226
OR10D3,0.226
OR10G2,0.226
OR10G3,0.226
OR10G4,0.226
OR10G6,0.226
OR10G7,0.226
OR10G8,0.226
OR10G9,0.226
OR10H1,0.224
OR10H2,0.224
OR10H3,0.224
OR10H4,0.255
OR10H5,0.224
OR10J1,0.232
OR10J3,0.226
OR10J4,0.226
OR10J5,0.224
OR10K1,0.226
OR10K2,0.226
OR10P1,0.226
OR10Q1,0.269
OR10R2,0.226
OR10S1,0.226
OR10T2,0.226
OR10V1,0.269
OR10W1,0.269
OR10X1,0.226
OR10Z1,0.226
OR11A1,0.226
OR11G2,0.226
OR11H1,0.226
OR11H12,0.226
OR11H2,0.226
OR11H4,0.224
OR11H6,0.226
OR11H7,0.224
OR11L1,0.275
OR12D1,0.226
OR12D2,0.226
OR12D3,0.226
OR13A1,0.269
OR13C2,0.226
OR13C3,0.226
OR13C4,0.226
OR13C5,0.226
OR13C7,0.226
OR13C8,0.226
OR13C9,0.226
OR13D1,0.226
OR13F1,0.225
OR13G1,0.226
OR13H1,0.226
OR13J1,0.226
OR14A16,0.269
OR14A2,0.269
OR14C36,0.269
OR14I1,0.269
OR14J1,0.269
OR14K1,0.269
OR14L1,0.269
OR1A1,0.226
OR1A2,0.242
OR1B1,0.226
OR1C1,0.221
OR1D2,0.308
OR1D4,0.187
OR1D5,0.221
OR1E1,0.221
OR1E2,0.249
OR1E3,0.226
OR1F1,0.238
OR1G1,0.238
OR1I1,0.226
OR1J1,0.226
OR1J2,0.226
OR1J4,0.226
OR1K1,0.226
OR1L1,0.226
OR1L3,0.226
OR1L4,0.226
OR1L6,0.226
OR1L8,0.226
OR1M1,0.226
OR1N1,0.226
OR1N2,0.226
OR1P1,0.226
OR1Q1,0.221
OR1S1,0.226
OR1S2,0.226
OR2A1,0.226
OR2A12,0.226
OR2A14,0.226
OR2A2,0.226
OR2A25,0.226
OR2A4,0.402
OR2A42,0.226
OR2A5,0.226
OR2A7,0.226
OR2AE1,0.226
OR2AG1,0.32
OR2AG2,0.226
OR2AJ1,0.226
OR2AK2,0.226
OR2AP1,0.226
OR2AT4,0.226
OR2B11,0.226
OR2B2,0.226
OR2B3,0.226
OR2B6,0.226
OR2C1,0.313
OR2C3,0.226
OR2D2,0.221
OR2D3,0.226
OR2F1,0.238
OR2F2,0.226
OR2G2,0.226
OR2G3,0.226
OR2G6,0.226
OR2H1,0.226
OR2H2,0.224
OR2J1,0.226
OR2J2,0.226
OR2J3,0.226
OR2K2,0.226
OR2L13,0.318
OR2L2,0.264
OR2L3,0.264
OR2L5,0.264
OR2L8,0.264
OR2M2,0.226
OR2M3,0.226
OR2M4,0.221
OR2M5,0.226
OR2M7,0.226
OR2S2,0.221
OR2T1,0.226
OR2T10,0.226
OR2T11,0.226
OR2T12,0.226
OR2T2,0.226
OR2T27,0.226
OR2T29,0.226
OR2T3,0.226
OR2T33,0.226
OR2T34,0.226
OR2T35,0.226
OR2T4,0.226
OR2T5,0.226
OR2T6,0.226
OR2T7,0.226
OR2T8,0.226
OR2V1,0.226
OR2V2,0.226
OR2W1,0.226
OR2W3,0.226
OR2Y1,0.226
OR2Z1,0.226
OR3A1,0.238
OR3A2,0.249
OR3A3,0.238
OR4A15,0.226
OR4A16,0.226
OR4A47,0.226
OR4A5,0.226
OR4A8,0.226
OR4B1,0.226
OR4C11,0.226
OR4C12,0.226
OR4C13,0.226
OR4C15,0.226
OR4C16,0.226
OR4C3,0.226
OR4C45,0.226
OR4C46,0.226
OR4C5,0.226
OR4C6,0.226
OR4D1,0.221
OR4D10,0.226
OR4D11,0.226
OR4D2,0.226
OR4D5,0.226
OR4D6,0.226
OR4D9,0.226
OR4E1,0.226
OR4E2,0.226
OR4F15,0.226
OR4F16,0.226
OR4F17,0.226
OR4F21,0.226
OR4F29,0.226
OR4F3,0.226
OR4F4,0.226
OR4F5,0.226
OR4F6,0.226
OR4K1,0.226
OR4K13,0.226
OR4K14,0.226
OR4K15,0.226
OR4K17,0.226
OR4K2,0.226
OR4K3,0.226
OR4K5,0.226
OR4L1,0.226
OR4M1,0.226
OR4M2,0.226
OR4M2B,0.226
OR4N2,0.226
OR4N4,0.226
OR4N4C,0.226
OR4N5,0.226
OR4P4,0.226
OR4Q2,0.226
OR4Q3,0.226
OR4S1,0.226
OR4S2,0.226
OR4X1,0.226
OR4X2,0.226
OR51A2,0.226
OR51A4,0.226
OR51A7,0.226
OR51B2,0.226
OR51B4,0.221
OR51B5,0.221
OR51B6,0.221
OR51D1,0.226
OR51E1,0.226
OR51E2,0.222
OR51F1,0.226
OR51F2,0.226
OR51G1,0.226
OR51G2,0.226
OR51H1,0.226
OR51I1,0.221
OR51I2,0.221
OR51J1,0.221
OR51L1,0.226
OR51M1,0.221
OR51Q1,0.226
OR51S1,0.226
OR51T1,0.226
OR51V1,0.221
OR52A1,0.243
OR52A5,0.221
OR52B2,0.226
OR52B4,0.222
OR52B6,0.226
OR52D1,0.221
OR52E1,0.226
OR52E2,0.226
OR52E4,0.226
OR52E5,0.226
OR52E6,0.226
OR52E8,0.226
OR52H1,0.226
OR52I1,0.226
OR52I2,0.226
OR52J3,0.226
OR52K1,0.226
OR52K2,0.226
OR52L1,0.226
OR52M1,0.226
OR52N1,0.226
OR52N2,0.226
OR52N4,0.226
OR52N5,0.226
OR52P1,0.226
OR52R1,0.226
OR52W1,0.226
OR56A1,0.225
OR56A3,0.226
OR56A4,0.225
OR56A5,0.225
OR56B1,0.226
OR56B4,0.226
OR5A1,0.269
OR5A2,0.269
OR5AC1,0.269
OR5AC2,0.269
OR5AK2,0.269
OR5AL1,0.269
OR5AN1,0.262
OR5AP2,0.269
OR5AR1,0.278
OR5AS1,0.269
OR5AU1,0.269
OR5B12,0.269
OR5B17,0.269
OR5B2,0.269
OR5B21,0.269
OR5B3,0.269
OR5C1,0.269
OR5D13,0.269
OR5D14,0.269
OR5D16,0.269
OR5D18,0.269
OR5F1,0.269
OR5G3,0.269
OR5H1,0.269
OR5H14,0.269
OR5H15,0.269
OR5H2,0.269
OR5H6,0.269
OR5H8,0.269
OR5I1,0.278
OR5J2,0.269
OR5K1,0.269
OR5K2,0.269
OR5K3,0.269
OR5K4,0.269
OR5L1,0.269
OR5L2,0.269
OR5M1,0.269
OR5M10,0.269
OR5M11,0.269
OR5M3,0.269
OR5M8,0.269
OR5M9,0.269
OR5P2,0.269
OR5P3,0.269
OR5T1,0.225
OR5T2,0.224
OR5T3,0.224
OR5V1,0.226
OR5W2,0.269
OR6A2,0.232
OR6B1,0.226
OR6B2,0.269
OR6B3,0.269
OR6C1,0.226
OR6C2,0.221
OR6C3,0.221
OR6C4,0.226
OR6C6,0.226
OR6C65,0.226
OR6C68,0.226
OR6C70,0.226
OR6C74,0.226
OR6C75,0.226
OR6C76,0.226
OR6F1,0.226
OR6J1,0.226
OR6K2,0.226
OR6K3,0.226
OR6K6,0.226
OR6M1,0.226
OR6N1,0.226
OR6N2,0.226
OR6P1,0.226
OR6Q1,0.226
OR6S1,0.226
OR6T1,0.224
OR6V1,0.226
OR6X1,0.226
OR6Y1,0.226
OR7A10,0.226
OR7A17,0.226
OR7A5,0.221
OR7C1,0.227
OR7C2,0.226
OR7D2,0.227
OR7D4,0.226
OR7E24,0.226
OR7G1,0.226
OR7G2,0.226
OR7G3,0.226
OR8A1,0.269
OR8B12,0.269
OR8B2,0.269
OR8B3,0.269
OR8B4,0.269
OR8B8,0.269
OR8D1,0.269
OR8D2,0.269
OR8D4,0.269
OR8G1,0.269
OR8G5,0.269
OR8H1,0.269
OR8H2,0.269
OR8H3,0.269
OR8I2,0.269
OR8J1,0.269
OR8J2,0.202
OR8J3,0.269
OR8K1,0.269
OR8K3,0.269
OR8K5,0.269
OR8S1,0.226
OR8U1,0.269
OR8U3,0.269
OR8U8,0.269
OR8U9,0.269
OR9A2,0.226
OR9A4,0.226
OR9G1,0.226
OR9G4,0.269
OR9G9,0.226
OR9I1,0.269
OR9K2,0.269
OR9Q1,0.269
OR9Q2,0.269
ORAI1,0.341
ORAI2,0.227
ORAI3,0.22
ORC1,0.589
ORC2,0.512
ORC3,0.489
ORC4,0.581
ORC5,0.563
ORC6,0.488
ORM1,0.275
ORM2,0.192
ORMDL1,0.26
ORMDL2,0.249
ORMDL3,0.373
OS9,0.407
OSBP,0.473
OSBP2,0.437
OSBPL10,0.399
OSBPL11,0.414
OSBPL1A,0.371
OSBPL2,0.393
OSBPL3,0.419
OSBPL5,0.34
OSBPL6,0.425
OSBPL7,0.415
OSBPL8,0.361
OSBPL9,0.357
OSCAR,0.285
OSCP1,0.119
OSGEP,0.454
OSGEPL1,0.316
OSGIN1,0.325
OSGIN2,0.254
OSM,0.253
OSMR,0.352
OSR1,0.304
OSR2,0.339
OST4,0.207
OSTC,0.335
OSTF1,0.36
OSTM1,0.28
OSTN,0.188
OTC,0.31
OTOA,0.224
OTOF,0.369
OTOG,0.197
OTOGL,0.117
OTOL1,0.208
OTOP1,0.164
OTOP2,0.168
OTOP3,0.218
OTOR,0.105
OTOS,0.08
OTP,0.306
OTUB1,0.432
OTUB2,0.421
OTUD1,0.144
OTUD3,0.445
OTUD4,0.421
OTUD5,0.33
OTUD6A,0.203
OTUD6B,0.309
OTUD7A,0.429
OTUD7B,0.42
OTULIN,0.387
OTX1,0.336
OTX2,0.353
OVCA2,0.286
OVCH1,0.19
OVCH2,0.19
OVGP1,0.344
OVOL1,0.311
OVOL2,0.302
OVOL3,0.255
OXA1L,0.378
OXCT1,0.341
OXCT2,0.28
OXER1,0.253
OXGR1,0.235
OXNAD1,0.212
OXR1,0.351
OXSM,0.294
OXSR1,0.521
OXT,0.197
OXTR,0.235
P2RX1,0.269
P2RX2,0.299
P2RX3,0.261
P2RX4,0.298
P2RX5,0.327
P2RX6,0.359
P2RX7,0.313
P2RY1,0.349
P2RY10,0.232
P2RY11,0.234
P2RY12,0.307
P2RY13,0.273
P2RY14,0.219
P2RY2,0.232
P2RY4,0.286
P2RY6,0.296
P2RY8,0.171
P3H1,0.39
P3H2,0.334
P3H3,0.309
P3H4,0.38
P4HA1,0.446
P4HA2,0.399
P4HA3,0.38
P4HB,0.417
P4HTM,0.321
PA2G4,0.42
PAAF1,0.297
PABIR1,0.225
PABPC1,0.387
PABPC1L,0.386
PABPC1L2A,0.328
PABPC1L2B,0.328
PABPC3,0.356
PABPC4,0.433
PABPC4L,0.334
PABPC5,0.345
PABPN1,0.413
PABPN1L,0.257
PACC1,0.139
PACRG,0.458
PACRGL,0.157
PACS1,0.385
PACS2,0.41
PACSIN1,0.483
PACSIN2,0.488
PACSIN3,0.492
PADI1,0.425
PADI2,0.399
PADI3,0.467
PADI4,0.483
PADI6,0.435
PAEP,0.285
PAF1,0.425
PAFAH1B1,0.468
PAFAH1B2,0.461
PAFAH1B3,0.421
PAFAH2,0.265
PAG1,0.337
PAGE1,0.157
PAGE2,0.157
PAGE3,0.157
PAGE4,0.205
PAGE5,0.157
PAGR1,0.416
PAH,0.283
PAICS,0.437
PAIP1,0.407
PAIP2,0.355
PAIP2B,0.356
PAK1,0.422
PAK1IP1,0.391
PAK2,0.512
PAK3,0.47
PAK4,0.488
PAK5,0.499
PAK6,0.561
PALB2,0.376
PALD1,0.443
PALLD,0.485
PALM,0.447
PALM3,0.443
PALMD,0.264
PALS1,0.378
PALS2,0.376
PAM,0.362
PAM16,0.331
PAMR1,0.117
PAN2,0.445
PAN3,0.534
PANK1,0.468
PANK2,0.436
PANK3,0.47
PANK4,0.403
PANO1,0.277
PANX1,0.347
PANX2,0.284
PANX3,0.228
PAOX,0.325
PAPLN,0.172
PAPOLA,0.444
PAPOLB,0.387
PAPOLG,0.44
PAPPA,0.217
PAPPA2,0.369
PAPSS1,0.459
PAPSS2,0.402
PAQR3,0.392
PAQR4,0.1
PAQR5,0.348
PAQR6,0.216
PAQR7,0.269
PAQR8,0.324
PAQR9,0.216
PARD3,0.421
PARD3B,0.431
PARD6A,0.521
PARD6B,0.473
PARD6G,0.496
PARG,0.461
PARK7,0.352
PARL,0.404
PARM1,0.356
PARN,0.398
PARP1,0.397
PARP10,0.501
PARP11,0.3
PARP12,0.262
PARP14,0.438
PARP15,0.401
PARP16,0.438
PARP2,0.463
PARP3,0.457
PARP4,0.463
PARP6,0.158
PARP8,0.142
PARP9,0.426
PARPBP,0.444
PARS2,0.343
PARVA,0.49
PARVB,0.51
PARVG,0.505
PASD1,0.33
PASK,0.547
PATE1,0.243
PATE2,0.045
PATE3,0.059
PATE4,0.21
PATJ,0.508
PATL1,0.478
PATL2,0.437
PATZ1,0.336
PAWR,0.415
PAX1,0.278
PAX2,0.325
PAX3,0.36
PAX4,0.297
PAX5,0.404
PAX6,0.371
PAX7,0.315
PAX8,0.301
PAX9,0.324
PAXBP1,0.385
PAXIP1,0.449
PAXX,0.435
PBDC1,0.205
PBK,0.533
PBLD,0.371
PBOV1,0.235
PBRM1,0.452
PBX1,0.399
PBX2,0.371
PBX3,0.279
PBX4,0.396
PBXIP1,0.465
PC,0.445
PCARE,0.215
PCBD1,0.414
PCBD2,0.348
PCBP1,0.433
PCBP2,0.395
PCBP3,0.325
PCBP4,0.308
PCCA,0.464
PCCB,0.466
PCDH1,0.371
PCDH10,0.184
PCDH11X,0.231
PCDH11Y,0.184
PCDH12,0.287
PCDH15,0.212
PCDH17,0.298
PCDH18,0.204
PCDH19,0.204
PCDH20,0.196
PCDH7,0.252
PCDH8,0.269
PCDH9,0.183
PCED1A,0.157
PCED1B,0.157
PCF11,0.355
PCGF1,0.429
PCGF2,0.444
PCGF3,0.441
PCGF5,0.503
PCGF6,0.405
PCID2,0.379
PCIF1,0.302
PCK1,0.279
PCK2,0.374
PCLAF,0.545
PCLO,0.374
PCM1,0.617
PCMT1,0.445
PCMTD1,0.308
PCMTD2,0.304
PCNA,0.43
PCNP,0.465
PCNT,0.69
PCNX1,0.057
PCNX2,0.214
PCNX3,0.057
PCNX4,0.204
PCOLCE,0.286
PCOLCE2,0.191
PCP2,0.207
PCP4,0.431
PCSK1,0.372
PCSK1N,0.31
PCSK2,0.402
PCSK4,0.372
PCSK5,0.372
PCSK6,0.393
PCSK7,0.276
PCSK9,0.403
PCTP,0.342
PCYOX1,0.25
PCYOX1L,0.233
PCYT1A,0.461
PCYT1B,0.334
PCYT2,0.253
PDAP1,0.355
PDC,0.308
PDCD1,0.325
PDCD10,0.399
PDCD11,0.474
PDCD1LG2,0.319
PDCD2,0.402
PDCD2L,0.306
PDCD4,0.364
PDCD5,0.391
PDCD6,0.424
PDCD6IP,0.469
PDCD7,0.251
PDCL,0.43
PDCL3,0.427
PDE10A,0.328
PDE11A,0.313
PDE12,0.285
PDE1A,0.364
PDE1B,0.341
PDE1C,0.365
PDE2A,0.388
PDE3A,0.339
PDE3B,0.365
PDE4A,0.454
PDE4B,0.411
PDE4C,0.377
PDE4D,0.414
PDE4DIP,0.529
PDE5A,0.363
PDE6A,0.262
PDE6B,0.26
PDE6C,0.28
PDE6D,0.426
PDE6G,0.339
PDE6H,0.239
PDE7A,0.316
PDE7B,0.316
PDE8A,0.326
PDE8B,0.313
PDE9A,0.423
PDF,0.379
PDGFA,0.39
PDGFB,0.376
PDGFC,0.424
PDGFD,0.304
PDGFRA,0.431
PDGFRB,0.403
PDGFRL,0.208
PDHA1,0.406
PDHA2,0.331
PDHB,0.385
PDHX,0.359
PDIA2,0.398
PDIA3,0.38
PDIA4,0.383
PDIA5,0.381
PDIA6,0.477
PDIK1L,0.603
PDILT,0.326
PDK1,0.539
PDK2,0.468
PDK3,0.531
PDK4,0.383
PDLIM1,0.319
PDLIM2,0.43
PDLIM3,0.454
PDLIM4,0.493
PDLIM5,0.46
PDLIM7,0.44
PDP1,0.401
PDP2,0.344
PDPK1,0.441
PDPN,0.407
PDPR,0.359
PDRG1,0.367
PDS5A,0.539
PDS5B,0.533
PDSS1,0.334
PDSS2,0.373
PDX1,0.346
PDXDC1,0.37
PDXK,0.441
PDXP,0.523
PDYN,0.28
PDZD11,0.365
PDZD2,0.269
PDZD4,0.271
PDZD7,0.357
PDZD8,0.37
PDZK1,0.337
PDZK1IP1,0.076
PDZRN3,0.415
PDZRN4,0.177
PEA15,0.433
PEAK1,0.573
PEAK3,0.22
PEAR1,0.222
PEBP1,0.404
PEBP4,0.295
PECAM1,0.332
PECR,0.371
PEDS1,0.206
PEF1,0.445
PEG10,0.448
PEG3,0.307
PELI1,0.43
PELI2,0.479
PELI3,0.482
PELO,0.41
PELP1,0.482
PEMT,0.289
PENK,0.282
PEPD,0.378
PER1,0.39
PER2,0.377
PER3,0.385
PERM1,0.263
PERP,0.308
PES1,0.494
PET100,0.291
PET117,0.252
PEX1,0.472
PEX10,0.412
PEX11A,0.405
PEX11B,0.421
PEX11G,0.377
PEX12,0.432
PEX13,0.392
PEX14,0.423
PEX16,0.402
PEX19,0.438
PEX2,0.372
PEX26,0.375
PEX3,0.459
PEX5,0.443
PEX5L,0.326
PEX6,0.455
PEX7,0.438
PF4,0.275
PF4V1,0.228
PFAS,0.368
PFDN1,0.245
PFDN2,0.486
PFDN4,0.483
PFDN5,0.398
PFDN6,0.398
PFKFB1,0.41
PFKFB2,0.446
PFKFB3,0.424
PFKFB4,0.38
PFKL,0.46
PFKM,0.494
PFKP,0.457
PFN1,0.446
PFN2,0.419
PFN3,0.483
PFN4,0.401
PGA3,0.281
PGA4,0.281
PGA5,0.281
PGAM1,0.362
PGAM2,0.318
PGAM4,0.184
PGAM5,0.382
PGAP1,0.28
PGAP2,0.34
PGAP3,0.264
PGAP4,0.057
PGAP6,0.343
PGBD1,0.285
PGBD3,0.259
PGBD5,0.271
PGC,0.162
PGD,0.325
PGF,0.309
PGGHG,0.279
PGGT1B,0.366
PGK1,0.43
PGK2,0.414
PGLS,0.359
PGLYRP1,0.218
PGLYRP2,0.182
PGLYRP3,0.196
PGLYRP4,0.199
PGM1,0.388
PGM2,0.345
PGM2L1,0.307
PGM3,0.322
PGM5,0.376
PGP,0.314
PGPEP1,0.284
PGPEP1L,0.107
PGR,0.417
PGRMC1,0.368
PGRMC2,0.345
PGS1,0.362
PHACTR1,0.39
PHACTR2,0.348
PHACTR3,0.333
PHACTR4,0.38
PHAF1,0.302
PHAX,0.463
PHB1,0.393
PHB2,0.432
PHC1,0.468
PHC2,0.457
PHC3,0.442
PHETA1,0.445
PHETA2,0.445
PHEX,0.362
PHF1,0.484
PHF10,0.401
PHF11,0.264
PHF12,0.379
PHF13,0.412
PHF14,0.353
PHF19,0.404
PHF2,0.459
PHF20,0.432
PHF20L1,0.355
PHF21A,0.394
PHF21B,0.073
PHF23,0.45
PHF24,0.143
PHF3,0.239
PHF5A,0.336
PHF6,0.482
PHF7,0.456
PHF8,0.46
PHGDH,0.357
PHIP,0.401
PHKA1,0.497
PHKA2,0.531
PHKB,0.528
PHKG1,0.542
PHKG2,0.57
PHLDA1,0.553
PHLDA2,0.254
PHLDA3,0.304
PHLDB1,0.231
PHLDB2,0.475
PHLDB3,0.128
PHLPP1,0.449
PHLPP2,0.478
PHOSPHO1,0.3
PHOSPHO2,0.232
PHOX2A,0.313
PHOX2B,0.338
PHPT1,0.404
PHRF1,0.261
PHTF1,0.31
PHTF2,0.269
PHYH,0.399
PHYHD1,0.212
PHYHIPL,0.199
PHYKPL,0.389
PI15,0.169
PI16,0.107
PI3,0.324
PI4K2A,0.464
PI4K2B,0.455
PI4KA,0.479
PI4KB,0.507
PIANP,0.212
PIAS1,0.446
PIAS2,0.433
PIAS3,0.423
PIAS4,0.417
PIBF1,0.484
PICALM,0.381
PICK1,0.504
PID1,0.318
PIDD1,0.394
PIERCE1,0.348
PIEZO1,0.281
PIEZO2,0.18
PIF1,0.377
PIGA,0.362
PIGB,0.286
PIGBOS1,0.059
PIGC,0.285
PIGF,0.263
PIGG,0.311
PIGH,0.352
PIGK,0.372
PIGL,0.249
PIGM,0.251
PIGN,0.346
PIGO,0.26
PIGP,0.258
PIGQ,0.259
PIGR,0.208
PIGS,0.369
PIGT,0.421
PIGU,0.332
PIGV,0.273
PIGW,0.263
PIGX,0.216
PIGY,0.284
PIGZ,0.286
PIH1D1,0.433
PIH1D2,0.384
PIK3AP1,0.387
PIK3C2A,0.404
PIK3C2B,0.494
PIK3C2G,0.418
PIK3C3,0.493
PIK3CA,0.384
PIK3CB,0.43
PIK3CD,0.382
PIK3CG,0.398
PIK3IP1,0.315
PIK3R1,0.373
PIK3R2,0.35
PIK3R3,0.381
PIK3R4,0.518
PIK3R5,0.424
PIK3R6,0.379
PIKFYVE,0.452
PILRA,0.34
PILRB,0.361
PIM1,0.579
PIM2,0.499
PIM3,0.601
PIMREG,0.463
PIN1,0.45
PIN4,0.495
PINK1,0.401
PINLYP,0.112
PINX1,0.437
PIP,0.349
PIP4K2A,0.485
PIP4K2B,0.538
PIP4K2C,0.476
PIP4P1,0.282
PIP4P2,0.209
PIP5K1A,0.497
PIP5K1B,0.471
PIP5K1C,0.462
PIP5KL1,0.391
PIPOX,0.394
PIR,0.433
PIRT,0.283
PISD,0.283
PITHD1,0.183
PITPNA,0.321
PITPNB,0.333
PITPNC1,0.443
PITPNM1,0.484
PITPNM2,0.344
PITPNM3,0.372
PITRM1,0.32
PITX1,0.417
PITX2,0.384
PITX3,0.287
PIWIL1,0.429
PIWIL2,0.381
PIWIL3,0.369
PIWIL4,0.366
PJA1,0.415
PJA2,0.439
PJVK,0.113
PKD1,0.401
PKD1L1,0.277
PKD1L2,0.184
PKD1L3,0.277
PKD2,0.372
PKD2L1,0.336
PKD2L2,0.177
PKDCC,0.416
PKDREJ,0.163
PKHD1,0.498
PKHD1L1,0.266
PKIA,0.458
PKIB,0.293
PKIG,0.311
PKLR,0.325
PKM,0.427
PKMYT1,0.654
PKN1,0.534
PKN2,0.617
PKN3,0.595
PKNOX1,0.36
PKNOX2,0.411
